auction_id,auction_url,start_date,end_date,lot_id,price_realised,estimate_low,estimate_high,currency,auction_title,auction_location,artist,item_title,item_url,description_txt
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,254,819000.0,600000.0,800000.0,HKD,20th Century Art Day Sale,Hong Kong,WANG YIDONG,Chafing,https://www.christies.com/lot/lot-6429576?ldp_breadcrumb=back&intObjectID=6429576&from=salessummary&lid=1,"WANG YIDONG (B. 1955)<br>,<i>Chafing</i><br>,signed and dated &#8216;wang yidong 1987&#8217; (upper left); signed and titled &#8216;WANG yidong CHAFING&#8217; (on the stretcher)<br>,oil on canvas<br>,76 x 101.4 cm (29 7/8 x 39 7/8 in.)<br>,Painted in 1987<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,255,403200.0,380000.0,550000.0,HKD,20th Century Art Day Sale,Hong Kong,PANG JIUN,Sunshine After Snow,https://www.christies.com/lot/lot-6429577?ldp_breadcrumb=back&intObjectID=6429577&from=salessummary&lid=1,"PANG JIUN (B. 1936)<br>,<i>Sunshine After Snow</i><br>,signed in Chinese and dated &#8216;2022&#8217; (lower right); signed signed again in Chinese dated and titled &#8216;Pangjiun 2022&#8217; (on the reverse)<br>,oil on canvas<br>,91 x 117 cm. (35 7/8 x 46 1/8 in.)<br>,Painted in 2022 <br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,256,352800.0,350000.0,550000.0,HKD,20th Century Art Day Sale,Hong Kong,PANG JIUN,Flower Still Life (Red and Black),https://www.christies.com/lot/lot-6429578?ldp_breadcrumb=back&intObjectID=6429578&from=salessummary&lid=1,"PANG JIUN (B.1936)<br>,Flower Still Life (Red and Black)<br>,signed in Chinese; dated '2009' (lower right)<br>,oil on canvas<br>,72 x 90 cm.(28 3/8 x 35 3/8 in.)<br>,Painted in 2009<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,257,1890000.0,1000000.0,1800000.0,HKD,20th Century Art Day Sale,Hong Kong,ANDRE BRASILIER,Cavalcade d'automne,https://www.christies.com/lot/lot-6429579?ldp_breadcrumb=back&intObjectID=6429579&from=salessummary&lid=1,"ANDRE BRASILIER (B. 1929)<br>,<i>Cavalcade d&#8217;automne</i><br>,signed &#8216;Andre Brasilier&#8217; (lower right); signed with the initials and titled &#8216;Cavalcade d Automne A.B.&#8217; (on the reverse)<br>,oil on canvas<br>,250 x 200 cm. (98 1/2 x 79 in.)<br>,Painted in 1982<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,258,,400000.0,550000.0,HKD,20th Century Art Day Sale,Hong Kong,WANG YANCHENG,untitled,https://www.christies.com/lot/lot-6429580?ldp_breadcrumb=back&intObjectID=6429580&from=salessummary&lid=1,"WANG YANCHENG (B.1960)<br>,<i>untitled</i><br>,signed signed again in Chinese and dated &#8216;Wang Yancheng 2014&#8217; (lower right)<br>,oil on canvas<br>,160.2 x 200.1 cm (63 1/8 x 78 3/4 in.)<br>,Painted in 2014<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,259,1071000.0,600000.0,900000.0,HKD,20th Century Art Day Sale,Hong Kong,LE PHO,Les fleuristes (The Florists),https://www.christies.com/lot/lot-6429581?ldp_breadcrumb=back&intObjectID=6429581&from=salessummary&lid=1,"LE PHO (1907-2001)<br>,<i>Les fleuristes (The Florists)</i><br>,signed in Chinese and signed again &#8216;Le pho&#8217; (lower right); titled and inscribed &#8216;Galeries Findlay N.Y. Les Fleuristes&#8217; (on the reverse); gallery label affixed (on the reverse)<br>,oil on canvas<br>,81 x 100 cm. (31 7/8 x 39 3/8 in.)<br>,Painted circa 1970<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,260,4536000.0,1200000.0,2200000.0,HKD,20th Century Art Day Sale,Hong Kong,LE PHO,Oiseau et pivoines (Bird and Peonies),https://www.christies.com/lot/lot-6429582?ldp_breadcrumb=back&intObjectID=6429582&from=salessummary&lid=1,"LE PHO (1907-2001)<br>,<i>Oiseau et pivoines (Bird and Peonies)</i><br>,signed in Chinese and signed again &#8216;Le pho&#8217; (lower right)<br>,ink and gouache on silk<br>,59 x 72 cm. (23 1/4 x 28 3/8 in.)<br>,Painted circa 1936<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,261,882000.0,700000.0,900000.0,HKD,20th Century Art Day Sale,Hong Kong,MAI TRUNG THU,Mere et enfant au kumquat (Mother and Child with Kumquat),https://www.christies.com/lot/lot-6429583?ldp_breadcrumb=back&intObjectID=6429583&from=salessummary&lid=1,"MAI TRUNG THU (1906-1980)<br>,<i>Mere et enfant au kumquat (Mother and Child with Kumquat)</i><br>,signed 'MAI THU' and dated in Chinese (lower left); titled inscribed and dated &#8216;Mere et enfant 27 x 27 1969&#8217; (on the reverse); titled again &#8216;Mere et enfant au &#8220;camquat&#8221;&#8217; (on the backing board)<br>,ink and gouache on silk in the artist&#8217;s original frame<br>,26.8 x 26.8 cm. (10 1/2 x 10 1/2 in.)<br>,Painted in 1969<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,262,756000.0,550000.0,800000.0,HKD,20th Century Art Day Sale,Hong Kong,LE PHO,Bouquet de fleurs (Flower Bouquet),https://www.christies.com/lot/lot-6429584?ldp_breadcrumb=back&intObjectID=6429584&from=salessummary&lid=1,"LE PHO (1907-2001)<br>,<i>Bouquet de fleurs (Flower Bouquet)</i><br>,signed in Chinese and signed again &#8216;Le pho&#8217; (lower right)<br>,mixed media on silk laid down on isorel<br>,91 x 60 cm. (35 7/8 x 23 5/8 in.)<br>,Painted circa 1958<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,263,2394000.0,2000000.0,3000000.0,HKD,20th Century Art Day Sale,Hong Kong,LE QUOC LOC,Paysage du Tonkin (Tonkin Landscape),https://www.christies.com/lot/lot-6429585?ldp_breadcrumb=back&intObjectID=6429585&from=salessummary&lid=1,"LE QUOC LOC (1918-1987)<br>,<i>Paysage du Tonkin (Tonkin Landscape)</i><br>,incised &#8216;Q-LOC&#8217; (lower right)<br>,lacquer on panel polyptych<br>,each: 100 x 32 cm. (39 3/8 x 12 5/8 in.)<br>,overall: 100 x 192 cm. (39 3/8 x 75 5/8 in.)<br>,Executed in 1940s<br>,"
