AUCTION_URL
https://www.sothebys.com/aegirls
https://www.sothebys.com/am23
https://www.sothebys.com/anahola-hawaii
https://www.sothebys.com/ap23
https://www.sothebys.com/az23
https://www.sothebys.com/c223
https://www.sothebys.com/cc23
https://www.sothebys.com/cl23
https://www.sothebys.com/concierge
https://www.sothebys.com/da23
https://www.sothebys.com/en/auction-catalogue/2023/contemporary-auction?s=intro
https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture
https://www.sothebys.com/en/buy/auction/2023/19th-century-works-of-art-featuring-works-from-the-muriel-s-and-noah-l-butkin-collection-sold-to-benefit-the-cleveland-museum-of-art-2
https://www.sothebys.com/en/buy/auction/2023/20th-century-art-middle-east?lotFilter=AllLots
https://www.sothebys.com/en/buy/auction/2023/21st-century-realism-arc-salon
https://www.sothebys.com/en/buy/auction/2023/50th-anniversary-zhang-daqian-pink-lotuses-on-gold-screen
https://www.sothebys.com/en/buy/auction/2023/a-french-private-collection-finest-rarest-wines
https://www.sothebys.com/en/buy/auction/2023/a-journey-through-chinas-history-the-dr-wou-kiuan-collection-online-part-i
https://www.sothebys.com/en/buy/auction/2023/a-life-in-art-sculpture-from-the-mallin-collection-part-i
https://www.sothebys.com/en/buy/auction/2023/a-life-in-art-the-mallin-collection
https://www.sothebys.com/en/buy/auction/2023/a-life-legacy-the-joanne-woodward-paul-newman-collection
https://www.sothebys.com/en/buy/auction/2023/a-timeless-ode-to-spring-the-dr-alice-cheng-falangcai-bowl
https://www.sothebys.com/en/buy/auction/2023/aboriginal-art
https://www.sothebys.com/en/buy/auction/2023/alberta-ferretti-for-emilia-romagna
https://www.sothebys.com/en/buy/auction/2023/america-without-reserve-the-wolf-family-collection
https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree
https://www.sothebys.com/en/buy/auction/2023/ancient-civilisations-iii-neolithic-pottery-including-the-collection-of-ronald-w-longsdorf
https://www.sothebys.com/en/buy/auction/2023/ancient-sculpture-and-works-of-art-2
https://www.sothebys.com/en/buy/auction/2023/andrea-bocelli-foundation-charity-auction-hosted-by-sothebys
https://www.sothebys.com/en/buy/auction/2023/art-contemporain-day-auction
https://www.sothebys.com/en/buy/auction/2023/art-contemporain-evening-auction
https://www.sothebys.com/en/buy/auction/2023/art-impressionniste-et-moderne-day-auction
https://www.sothebys.com/en/buy/auction/2023/art-impressionniste-et-moderne-evening-auction
https://www.sothebys.com/en/buy/auction/2023/art-of-africa-oceania-and-the-americas
https://www.sothebys.com/en/buy/auction/2023/artcrush-2023-art-auction-to-benefit-the-aspen-art-museum
https://www.sothebys.com/en/buy/auction/2023/arts-dasie
https://www.sothebys.com/en/buy/auction/2023/arts-of-the-islamic-world-and-india-including-fine-rugs-and-carpets?lotFilter=AllLots
https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots
https://www.sothebys.com/en/buy/auction/2023/banksy
